---------------------------------------------------- beginning of /proc/kmsg
U 01-01 00:06:25.573 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:06:25.773 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:06:28.989 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 611 exited
U 01-01 00:06:28.995 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:06:28.998 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:06:29.265 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 623 exited
U 01-01 00:06:34.369 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 8 satellites
U 01-01 00:06:42.616 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 622 exited
U 01-01 00:06:42.622 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:06:42.625 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:06:42.888 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 634 exited
U 01-01 00:06:56.213 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 633 exited
U 01-01 00:06:56.219 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:06:56.223 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:06:56.481 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 645 exited
U 01-01 00:06:59.777 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:00.378 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 8 satellites
U 01-01 00:07:00.979 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:01.781 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 8 satellites
U 01-01 00:07:03.384 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:03.986 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:04.361 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:08.596 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:09.806 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 644 exited
U 01-01 00:07:09.812 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:07:09.815 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:07:10.074 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 656 exited
U 01-01 00:07:10.175 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:10.376 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:12.356 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:12.958 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:14.360 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:16.189 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:17.167 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:21.174 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:21.752 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:22.979 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:23.440 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 655 exited
U 01-01 00:07:23.447 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:07:23.453 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:07:23.715 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 667 exited
U 01-01 00:07:23.757 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:24.960 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:27.765 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:28.592 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 8 satellites
U 01-01 00:07:28.968 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:29.369 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:29.970 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:30.170 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:30.371 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:30.972 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:37.049 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 666 exited
U 01-01 00:07:37.059 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:07:37.062 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:07:37.324 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 678 exited
U 01-01 00:07:39.592 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:39.767 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:43.024 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:07:43.199 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:46.181 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:46.381 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:50.644 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 677 exited
U 01-01 00:07:50.652 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:07:50.658 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:07:50.928 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 689 exited
U 01-01 00:07:51.368 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:52.596 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:52.772 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:54.425 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:54.776 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:07:57.181 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:07:59.387 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:01.166 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:01.592 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:01.768 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 4 satellites
U 01-01 00:08:03.170 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:04.284 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 688 exited
U 01-01 00:08:04.290 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:08:04.293 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:08:04.571 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 700 exited
U 01-01 00:08:05.176 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:05.376 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:05.977 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:08.582 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:09.586 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:10.588 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:12.393 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:12.969 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:13.394 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 4 satellites
U 01-01 00:08:15.799 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 5 satellites
U 01-01 00:08:16.175 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:16.977 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:08:17.377 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:17.896 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 699 exited
U 01-01 00:08:17.902 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:08:17.905 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:08:18.167 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 711 exited
U 01-01 00:08:18.380 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:08:18.581 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 8 satellites
U 01-01 00:08:19.183 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:08:19.585 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 8 satellites
U 01-01 00:08:19.784 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 7 satellites
U 01-01 00:08:30.406 I colibry     (sensors_ir-176/thread_main-177) : GPS fix with 6 satellites
U 01-01 00:08:31.501 N boxinit     (init-1)                         : process 'hostapd_mgr', pid 710 exited
U 01-01 00:08:31.506 N boxinit     (init-1)                         : starting 'hostapd_mgr'
U 01-01 00:08:31.510 N boxinit     (init-1)                         : starting 'hostapd_cfg'
U 01-01 00:08:31.778 N boxinit     (init-1)                         : process 'hostapd_cfg', pid 722 exited
U 01-01 00:08:35.980 E             (mtp-server-279)                 : [mtp-server][E] request read returned -1
U 01-01 00:08:37.420 E             (mtp-server-279)                 : [mtp-server][E] request read returned -1
U 01-01 00:08:38.502 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:08:38.502 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:08:38.503 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.503 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:18
U 01-01 00:08:38.586 I             (mtp-server-279)                 : [mtp-server][I] Get DateTime: 20180621T093903.061927+0000
U 01-01 00:08:38.595 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:08:38.596 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_CAPTURE_GET_MODE
U 01-01 00:08:38.596 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.596 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:2
U 01-01 00:08:38.619 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:08:38.620 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_TIMELAPSE_GET_PARAM
U 01-01 00:08:38.660 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.660 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:4
U 01-01 00:08:38.668 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:08:38.669 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GPS_MODE_GET_PARAM
U 01-01 00:08:38.700 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.700 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:6
U 01-01 00:08:38.708 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:08:38.709 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_ENABLED
U 01-01 00:08:38.740 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.740 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:14
U 01-01 00:08:38.749 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:08:38.749 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 00:08:38.780 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.780 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 00:08:38.790 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:08:38.791 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_RESOLUTION
U 01-01 00:08:38.830 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.830 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:18
U 01-01 00:08:38.842 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:08:38.842 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:08:38.880 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.880 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:16
U 01-01 00:08:38.888 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:08:38.889 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_SENSORS_BIT_DEPTH
U 01-01 00:08:38.920 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.920 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:16
U 01-01 00:08:38.929 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_IMU_HEATING_STATUS
U 01-01 00:08:38.929 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_IMU_HEATING_STATUS
U 01-01 00:08:38.961 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:38.962 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:32
U 01-01 00:08:38.964 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_IMU_HEATING_STATUS
U 01-01 00:08:38.965 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_IMU_HEATING_STATUS
U 01-01 00:08:39.000 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.001 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:32
U 01-01 00:08:39.036 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.037 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.070 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.070 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:20
U 01-01 00:08:39.071 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.071 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.110 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.110 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:20
U 01-01 00:08:39.111 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.111 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.150 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.151 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:20
U 01-01 00:08:39.152 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.153 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.190 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.190 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:20
U 01-01 00:08:39.191 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.191 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_EXPOSURE_MODE
U 01-01 00:08:39.230 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.230 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:20
U 01-01 00:08:39.242 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.242 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.280 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.280 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:22
U 01-01 00:08:39.281 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.281 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.320 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.320 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:22
U 01-01 00:08:39.321 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.321 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.360 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.360 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:22
U 01-01 00:08:39.361 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.363 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.400 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.401 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:22
U 01-01 00:08:39.401 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.402 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_EXPOSURE
U 01-01 00:08:39.440 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.441 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:22
U 01-01 00:08:39.461 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.462 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.500 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.500 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:24
U 01-01 00:08:39.501 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.501 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.540 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.540 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:24
U 01-01 00:08:39.541 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.541 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.580 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.581 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:24
U 01-01 00:08:39.581 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.581 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.620 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.620 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:24
U 01-01 00:08:39.621 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.621 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_SENSORS_GET_MANUAL_MODE_ISO
U 01-01 00:08:39.660 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.660 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:24
U 01-01 00:08:39.680 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_GAIN
U 01-01 00:08:39.681 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_GAIN
U 01-01 00:08:39.720 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_GAIN
U 01-01 00:08:39.720 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_GAIN
U 01-01 00:08:39.720 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_GAIN
U 01-01 00:08:39.720 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.721 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:47
U 01-01 00:08:39.740 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_INTTIME
U 01-01 00:08:39.741 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_INTTIME
U 01-01 00:08:39.780 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_INTTIME
U 01-01 00:08:39.780 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_INTTIME
U 01-01 00:08:39.780 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_GET_IRRADIANCE_INTTIME
U 01-01 00:08:39.780 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 00:08:39.781 I             (mtp-server-279/client_pomp-317) : [mtp-server][I] pompOK : ctrlID:49
U 01-01 00:08:39.801 I pomp_comm_s (palermo-197/MainLoop-259)       : server_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
U 01-01 00:08:39.802 I pomp_comm_c (mtp-server-279/client_pomp-317) : client_generated_message_handler: received event SICILIA_CTRL_AUTO_MODE_GET_PARAM
